	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
Cdk10	0.000435947975682344	0.0826706409143852	0.211	0.146	1
Znrf1	0.000437848121679121	0.121070432631242	0.726	0.628	1
Serpinh1	0.000438254329192563	-0.172366804550635	0.185	0.251	1
Picalm	0.000438567760178165	-0.245440108067598	0.665	0.68	1
Fuca2	0.000438753900204436	-0.17584802263635	0.372	0.431	1
Sell	0.000439542929392864	-0.173486331109419	0.592	0.67	1
Fem1c	0.0004395785368902	0.0737161054550644	0.427	0.329	1
Tomm22	0.000441045296643046	0.123018837346803	0.81	0.745	1
Gm42067	0.000441338191972704	0.0476505065555665	0.101	0.056	1
Ncoa7	0.000443391179063299	0.161703892686086	0.541	0.462	1
Ppp1r7	0.000444256037879729	0.0883313148827589	0.514	0.41	1
Samd4b	0.000444677432853935	0.0875625027354746	0.289	0.213	1
Trmt61a	0.000445254833264948	0.0507717914579661	0.155	0.098	1
Rpgrip1l	0.000445572712679144	0.0605873810706309	0.139	0.086	1
Tut1	0.000447347519371136	0.0471010423558321	0.174	0.113	1
Tusc1	0.000447759228285788	0.0678204752505127	0.218	0.148	1
Atg13	0.000453339815612742	0.0781700130160966	0.351	0.262	1
Paip1	0.000453742584888267	0.079196022001068	0.533	0.427	1
Dtwd1	0.000454054558703049	0.0678791149932636	0.231	0.16	1
Ddx41	0.00045477404210377	0.0758724666807016	0.374	0.29	1
Ntan1	0.000455156610291118	0.107096504136647	0.675	0.571	1
Mcts1	0.000456078995016811	0.131093329396018	0.713	0.617	1
Nudt1	0.000456096812197596	0.0854811588655651	0.305	0.231	1
Prpf4	0.000458609584591749	0.0794566910889482	0.372	0.288	1
Adck1	0.000459627592928484	0.0824279118222518	0.212	0.147	1
Aff1	0.000459842029373325	-0.265768576100531	0.583	0.604	1
Siah1a	0.000461557747814089	0.100182447907711	0.379	0.292	1
Eapp	0.000463361501140258	0.124285968514541	0.605	0.507	1
Nr6a1os	0.00046346616078694	0.0952035794511003	0.187	0.126	1
Mfhas1	0.000465343718045934	-0.14695631999058	0.142	0.202	1
Zdhhc20	0.00046821437317422	0.114041112884769	0.648	0.541	1
Rnf113a2	0.000468388399466119	0.0895393646960812	0.374	0.289	1
Exog	0.000470628780287325	0.0690497070462663	0.171	0.112	1
Tfam	0.000470848345011271	0.107520472286678	0.47	0.38	1
Mtmr1	0.000472693335003027	-0.178384244310578	0.296	0.36	1
C330007P06Rik	0.00047292908863551	0.0475905953082629	0.351	0.262	1
Coq8a	0.000475446048534784	0.0418251023677308	0.143	0.089	1
Ipo5	0.000477941520632322	0.127915834189286	0.457	0.374	1
Eif1a	0.000479055214893223	0.140361251556931	0.61	0.525	1
Ctps	0.000482405891773816	0.0583633735283527	0.314	0.232	1
Mcm2	0.00048504318836766	0.090872308609427	0.454	0.352	1
Srsf3	0.000487533110977751	0.106305189516905	0.974	0.94	1
Snip1	0.000492190603064992	0.0964239961312924	0.35	0.267	1
Srek1ip1	0.000493174044051583	0.092567230871188	0.517	0.412	1
Pdap1	0.000493663941714558	0.132640649900596	0.803	0.739	1
Tpm4	0.000499490148532902	-0.160730920877377	0.591	0.627	1
Psmc3ip	0.000499595595563432	0.0876197145428886	0.395	0.305	1
Drosha	0.000503289841049561	0.0503482936741752	0.229	0.159	1
Cdc42se2	0.000504142348072032	-0.23579476013957	0.75	0.767	1
Cd164	0.000506369736665382	-0.176840998758393	0.72	0.738	1
Isg20	0.000506631072217317	0.0943805275716099	0.143	0.089	1
Nosip	0.000508409409671835	0.0913576164301421	0.37	0.284	1
Ap3s2	0.000510005042647866	0.0640518524017765	0.345	0.258	1
Jak1	0.000510237377027423	0.0934354867721703	0.759	0.696	1
Kat5	0.000513659140820112	0.074964951045459	0.203	0.139	1
mt-Co1	0.000516559362295115	-0.120586341836383	1	1	1
Tspan3	0.000517966478488348	0.104983460625372	0.665	0.563	1
Plekha1	0.000519654160794044	-0.134749924809423	0.224	0.288	1
Wdr4	0.000519853678489419	0.0733149054997242	0.236	0.168	1
Fcho1	0.00052008771740999	0.0498414500376917	0.348	0.259	1
Slc12a9	0.000522434525552506	-0.187838556634233	0.282	0.345	1
Macrod1	0.000534710013278436	0.0614740793769255	0.239	0.169	1
Pwp1	0.000536031883185121	0.091974636604235	0.327	0.249	1
B9d2	0.000536811806918087	0.11129400093486	0.579	0.47	1
N4bp2l1	0.000536922889293887	-0.191904541016186	0.252	0.314	1
Emc8	0.000537739839756246	0.12543750197444	0.661	0.571	1
Calm2	0.000538103837150175	0.107795157925715	0.955	0.931	1
Nasp	0.000538185779158973	0.156774490723342	0.75	0.677	1
Raph1	0.000540881388621187	-0.209575247836768	0.205	0.267	1
Usp48	0.000541326446235263	0.0860376277733026	0.438	0.35	1
Tiam1	0.00054213709566461	0.0930651682152076	0.398	0.31	1
Trmt10b	0.000542427646195729	0.0776975456791986	0.195	0.133	1
Dnajc1	0.000542732954162261	0.13167234908636	0.775	0.671	1
Cd209a	0.000543215990656059	-0.15422677995923	0.057	0.101	1
Pex14	0.000543906641461213	0.0863131299282369	0.41	0.322	1
Cstf1	0.00054411461946313	0.0522234620843222	0.23	0.159	1
Ube2n	0.000546029390976731	0.128919095307723	0.802	0.741	1
Rnps1	0.000546965837834049	0.147724836686014	0.743	0.672	1
Top2b	0.000547061670644772	0.145798692277654	0.771	0.69	1
Tmem138	0.000548615091947132	0.077102094829857	0.277	0.205	1
Ctc1	0.000550731746635357	0.0923389821240138	0.219	0.156	1
Cmc1	0.000550820191284595	0.129442718095505	0.52	0.427	1
Slc9a8	0.000551035232845122	0.0683130554475145	0.287	0.211	1
Elp1	0.000552255252388707	0.0942059866169923	0.377	0.292	1
Ift88	0.000553281114794321	0.0796634627289685	0.164	0.107	1
Pik3ca	0.000555572071206924	0.126867616067703	0.483	0.391	1
Ttll12	0.00055572564305084	0.0428819543525353	0.13	0.078	1
Nob1	0.000556919815714685	0.0656375268172512	0.477	0.375	1
Ric8a	0.000557345912743909	0.0708924116669704	0.347	0.259	1
Cox7b	0.000558069456885955	0.118300516043389	0.923	0.881	1
Bub3	0.000558107264238655	0.150485763111651	0.691	0.609	1
Amer1	0.00055976658366473	0.0382997959069258	0.159	0.101	1
Snrnp70	0.000560202976229295	0.0858551446843214	0.897	0.861	1
Ctdspl2	0.000560489747403442	0.107781492575818	0.569	0.476	1
Gabpb2	0.000563173266358933	0.0663027572977988	0.416	0.321	1
Pbx1	0.000566583055309939	0.328108878842339	0.3	0.234	1
Ube2o	0.000568144291791163	0.0487771679696732	0.15	0.095	1
Epsti1	0.000570089707173858	-0.216791687793993	0.717	0.721	1
Npepl1	0.000570178599080878	0.0712972373038422	0.437	0.344	1
Paqr5	0.000570983746798612	-0.230681842965934	0.316	0.378	1
Vim	0.000571569766655971	-0.159039048222164	0.873	0.884	1
Adprm	0.000572345316480655	0.0866899363481098	0.192	0.13	1
Atp9b	0.000573716762627079	0.0686370700928355	0.52	0.42	1
Mrps12	0.000574201339115828	0.104836001460192	0.642	0.547	1
Camkk2	0.000575527939245521	0.0801240761249984	0.291	0.214	1
Chek2	0.000577455467719338	0.0601292587869902	0.238	0.17	1
Dnajc9	0.000580357185771211	0.15261144740773	0.77	0.692	1
Rcn3	0.000581200114447963	0.0652346407294929	0.147	0.092	1
Nipsnap3b	0.000582134713690427	0.0973903472130959	0.438	0.349	1
Zfp52	0.0005830943084715	0.0353506922536418	0.218	0.15	1
B430306N03Rik	0.000583705316172399	-0.113687653797214	0.057	0.1	1
Usp22	0.000583732263801623	0.0579607735823099	0.383	0.292	1
Zfand5	0.000584291390510728	0.100861790881126	0.886	0.805	1
Fam129a	0.000584323166621496	-0.187065249768087	0.188	0.25	1
Plxnc1	0.000584342035358899	-0.230556679034941	0.502	0.547	1
Ccdc58	0.000584480989451351	0.0691330275196673	0.476	0.378	1
Maea	0.000586651688266482	0.0866657289798602	0.461	0.36	1
0610010F05Rik	0.000587263668900931	0.0727999317132993	0.308	0.228	1
Rasa2	0.000594361934816686	0.0766655877713511	0.29	0.216	1
Pfdn6	0.000594550070376023	0.1247309007385	0.713	0.633	1
Pkm	0.000595290679952459	0.120147001541413	0.935	0.886	1
Baz1b	0.000597380276108701	0.120828774956822	0.686	0.581	1
Puf60	0.000607377055964773	0.115215723081978	0.759	0.661	1
Arpc5	0.000608520433869626	-0.161000632551413	0.891	0.889	1
Oat	0.000610146273407447	0.115832080653737	0.414	0.333	1
Pex12	0.000611914376293722	0.0678615066516342	0.121	0.073	1
Hist1h2be	0.000612353982113518	0.101693901929993	0.313	0.24	1
Neat1	0.000614898263533858	-0.280658635544839	0.525	0.57	1
Hax1	0.000615475275144536	0.0935460505513769	0.385	0.299	1
Abhd17b	0.000615615191367241	0.213529582007818	0.838	0.77	1
Rcor1	0.000619359129637022	0.106533896664944	0.568	0.472	1
Copb1	0.00062035515116705	0.110241963529198	0.656	0.544	1
4930555A03Rik	0.00062246042743787	0.0740753402517688	0.13	0.082	1
Psen2	0.000623914893860253	0.0658573479720996	0.222	0.156	1
Ergic3	0.000625109914562215	0.118039819364224	0.679	0.588	1
1810062O18Rik	0.000625915459164007	0.0772198382259924	0.148	0.096	1
Mzt2	0.000628869286093625	0.087677797315018	0.244	0.175	1
Ifi213	0.000631707690176667	0.0633495416677709	0.118	0.07	1
Lgals8	0.000632839177959436	0.0668727872722301	0.269	0.199	1
Ankhd1	0.000633802126057395	0.118503318098177	0.525	0.434	1
Yaf2	0.000635329839842694	0.108276689607279	0.398	0.317	1
Cd2bp2	0.000638456756777591	0.070168940364287	0.321	0.241	1
Zmynd19	0.000640614335956768	0.0952840738211915	0.32	0.244	1
Rhoa	0.000644568068537958	-0.115606366673749	0.96	0.951	1
Gtf2ird1	0.000648026212678954	0.0973722028891951	0.224	0.157	1
Amn1	0.000648082770916252	0.0429815277835581	0.245	0.171	1
Pag1	0.000649161627235629	0.102974945140777	0.61	0.512	1
Dnajb4	0.000652359064137026	0.0835293536862589	0.147	0.095	1
Znrd2	0.000654322029436762	0.139896536832191	0.528	0.449	1
Ski	0.000655331873457805	0.106878270000108	0.175	0.118	1
Psmc4	0.000656764280833393	0.121384441277495	0.739	0.668	1
Tnfrsf18	0.000657074535664488	0.0953549916092924	0.185	0.127	1
Jun	0.00065849954341818	0.135427527703969	0.866	0.799	1
Mgme1	0.000659243477537642	0.0864827256855398	0.273	0.202	1
Gcc2	0.000661083971175953	0.0870473037807877	0.474	0.385	1
Ubxn8	0.000661262561579045	0.0660002389059278	0.256	0.182	1
Impact	0.00066166072523183	0.0924518684797194	0.386	0.295	1
Bola1	0.000661858098036828	0.114650043723208	0.533	0.451	1
Snhg15	0.00066214239398916	0.106327885360445	0.315	0.24	1
Scaf8	0.000664574460454122	0.150227345733333	0.579	0.509	1
Ptpn9	0.000666266676279765	0.0479225108847709	0.231	0.162	1
Ccnt1	0.000667950737446942	0.100942345511121	0.66	0.562	1
2700081O15Rik	0.000670199626886172	0.073491383581251	0.251	0.182	1
Pdcd6ip	0.000670476099964955	0.090328079986066	0.59	0.485	1
Ndufv2	0.000672039765466644	0.119447168675382	0.825	0.756	1
Aatf	0.000674397892773729	0.0848037213058809	0.481	0.382	1
Dhrs7b	0.000675257288107088	0.0531622267516594	0.282	0.204	1
Bphl	0.000675363698751772	0.0739291907731272	0.405	0.315	1
Slc4a1ap	0.000675786468099228	0.0904943157631478	0.315	0.238	1
Capzb	0.000677435115272393	-0.116843328293349	0.912	0.915	1
Mtpn	0.000677781705572534	-0.173817314953339	0.769	0.781	1
Ptpmt1	0.000681225751852484	0.103102159169503	0.479	0.383	1
4930447C04Rik	0.000681298374297628	0.108540304321033	0.109	0.064	1
Nln	0.000682684009199505	0.0617512331710485	0.237	0.166	1
Suv39h2	0.000682920505122805	0.0718648806456562	0.161	0.105	1
Mrpl21	0.000686308019293966	0.105131871986338	0.716	0.635	1
Zfp512	0.00068710219596735	0.0681743880210056	0.302	0.227	1
Mrps5	0.000689949382705244	0.0940289848018795	0.496	0.41	1
Exosc3	0.000691916984002447	0.115717652397023	0.627	0.54	1
Zfp219	0.000701077332192167	0.0566356692077221	0.137	0.087	1
Hint2	0.000702053290431552	0.0917073995430212	0.562	0.466	1
Zfp260	0.000705576921808143	0.105374508810666	0.383	0.302	1
Sf3a1	0.000706933208942433	0.0983919845599651	0.464	0.372	1
D2hgdh	0.000707878912069366	0.0302546133784805	0.111	0.064	1
Ralgapa1	0.000708510558936968	0.111237547038186	0.543	0.45	1
Ppp1r2	0.000714689764435213	0.0970105737238844	0.635	0.535	1
Rhbdd2	0.000717316884624486	0.0813978609615218	0.16	0.105	1
Lonp1	0.000720970115547853	0.0378865408764727	0.341	0.255	1
Elp4	0.000729962796740369	0.145662224044689	0.432	0.35	1
1110038F14Rik	0.000730162641515058	0.0907060913036825	0.454	0.369	1
Ahsa1	0.000733295916805958	0.0898942953852462	0.652	0.556	1
Gins4	0.000733442972643507	0.101291171967506	0.411	0.323	1
Dda1	0.000733860464087628	0.0920092362552457	0.467	0.373	1
Sec22a	0.000735761264332542	0.0714478124641859	0.259	0.191	1
Aurkaip1	0.000735923243118479	0.100453554537128	0.746	0.673	1
Gnpat	0.000735970187086898	0.0932489721519825	0.296	0.226	1
Zfp652	0.00073793165142263	0.0651132424848152	0.427	0.329	1
Pde6d	0.00074002514833877	0.0915371769023353	0.387	0.308	1
Plcg1	0.000743018622317361	0.0780399111573062	0.177	0.119	1
Ube2k	0.000744473152807737	0.120294492511107	0.896	0.825	1
Pop7	0.000746869803376455	0.106570117237358	0.462	0.373	1
Ddx3y	0.000747619930117788	0.0993591429245082	0.29	0.221	1
Tiprl	0.00074794439194513	0.133932392332489	0.584	0.503	1
Pbdc1	0.000750957347970534	0.101779997034835	0.617	0.537	1
Aplf	0.000751961792305241	0.0548141245918774	0.115	0.069	1
Adss	0.000756415476195128	0.125434253365814	0.767	0.67	1
Tpp2	0.000757797518713131	0.05535393223646	0.614	0.501	1
Ggps1	0.000757807767155358	0.0909192139873372	0.511	0.397	1
Aggf1	0.000761133322610531	0.0745131427900535	0.449	0.357	1
Ssrp1	0.000764369253621487	0.12585487795449	0.733	0.644	1
Fam98b	0.000765410469894419	0.0964581332060178	0.488	0.397	1
Cox5b	0.00076597693855838	0.126516141647262	0.921	0.896	1
Mapk6	0.000766485911175858	0.0598972344327596	0.432	0.342	1
Pabpc4	0.000766503163735338	0.108882286919137	0.456	0.376	1
Ash2l	0.000766642269667247	0.101537310515168	0.495	0.411	1
Dennd1c	0.000771196450763533	0.0971954096200589	0.188	0.129	1
Tubgcp2	0.000773142120481372	0.0666333707779953	0.366	0.282	1
Surf2	0.000775873752747057	0.0787452419463327	0.319	0.242	1
Luc7l	0.000776048838234059	0.109303908751316	0.688	0.593	1
Tcf3	0.000776088168339447	0.0972029164232645	0.553	0.465	1
Abcf2	0.000776852644507819	0.0791092145582349	0.404	0.315	1
Cnih4	0.00078215897487247	0.103123597178974	0.704	0.583	1
Peg13	0.000783461200466469	0.0533850186211822	0.108	0.063	1
Slc18a2	0.000787008810151705	0.105799542924419	0.11	0.067	1
Cul9	0.000787240139487818	0.0447116592574372	0.153	0.099	1
Mettl2	0.000787285873590605	0.0633366688325008	0.286	0.213	1
Oma1	0.000787344501487115	0.0911577680507699	0.352	0.27	1
Selenoh	0.000790694731705295	0.143583721225786	0.776	0.705	1
Kdm5d	0.000790885268060366	0.0798515041452346	0.129	0.081	1
Tbcb	0.000796033191666087	0.123617276250527	0.613	0.531	1
Shq1	0.000796303279824662	0.0801228013775957	0.217	0.154	1
Sord	0.000798454098272497	0.0922732403234746	0.239	0.176	1
Tmem33	0.000801000040523658	0.0909329252831131	0.523	0.423	1
Ttc38	0.000801062540203006	0.0426220138460363	0.109	0.063	1
Nup54	0.000806812700046788	0.109304714154846	0.421	0.332	1
Pgd	0.000811165245477093	0.0976373509694476	0.419	0.335	1
Dlgap4	0.000813585410680787	0.0756620520805356	0.245	0.176	1
Ctsc	0.000817603915277843	-0.226595285080466	0.486	0.527	1
Cpsf7	0.000820520061536806	0.10462590781141	0.382	0.301	1
Ccl27a	0.000825160302838724	0.0626847497744874	0.1	0.057	1
Zfp820	0.000825234600828976	0.0690871759936016	0.133	0.084	1
Cep85l	0.0008268456344801	0.138633295868593	0.428	0.344	1
Sgk3	0.000826858998165068	0.0903840681616224	0.682	0.584	1
Ptpn1	0.000827165411555466	-0.201968966839822	0.759	0.752	1
Parp14	0.000828190520927918	0.063817810650139	0.265	0.19	1
Tnrc6a	0.000829397394152263	0.10853819067544	0.539	0.443	1
Trmo	0.000831244004995809	0.0544995006352609	0.147	0.093	1
Ppia	0.00083173635024039	0.0957795345666534	0.995	0.991	1
Faap20	0.000832604801027643	0.0904509692645728	0.36	0.28	1
Uhrf1	0.00083374998739029	0.0759933813448841	0.462	0.364	1
Nanos3	0.000837766091113135	0.0605640942563277	0.1	0.057	1
Fxn	0.000837907154744298	0.111455835075127	0.417	0.334	1
Cdk13	0.000843830009130416	0.100079273913245	0.661	0.564	1
Yif1b	0.000844849061020571	0.122703370894289	0.572	0.478	1
Ifi47	0.000850834102622264	0.0755300205935985	0.384	0.295	1
Ints4	0.000852307843311334	0.0502595280416889	0.27	0.195	1
Pgrmc1	0.000853330624901843	0.098132371817273	0.449	0.363	1
Ptbp2	0.000856983138225301	0.11688357083913	0.608	0.52	1
Prepl	0.00085834012354576	0.0357151325179941	0.116	0.069	1
Ppm1e	0.000862762795461871	-0.221749663222509	0.338	0.4	1
Ulk1	0.000863862803887918	0.0577282847111517	0.139	0.088	1
Fdx1	0.000864510734457285	0.100355574306016	0.47	0.381	1
Nt5c3b	0.000864838079303752	0.0796429283476863	0.467	0.375	1
P4ha1	0.000867581770034996	-0.204790219807849	0.451	0.496	1
Crtap	0.000868245620653845	0.0745237224836779	0.177	0.119	1
Bptf	0.000869328491826376	0.0840848969833743	0.793	0.686	1
Msl3	0.000872189667943393	0.0935947090765159	0.483	0.393	1
Zgpat	0.000873832624257621	0.0734264259655054	0.254	0.183	1
Cfap20	0.000875427114821589	0.0834123806768462	0.564	0.461	1
Lmnb1	0.000880682454496375	0.115220588137516	0.736	0.643	1
Ncor2	0.00088399567811531	0.0646987092264524	0.372	0.292	1
Abcg3	0.000885758817059248	-0.213407776336764	0.308	0.367	1
Zfp40	0.000887166169956789	0.0579048673529729	0.113	0.067	1
Csk	0.000890565048552553	-0.157081860160767	0.626	0.668	1
Tifa	0.000891707190066985	-0.217041153320741	0.523	0.568	1
Slc35b2	0.000892543800087512	0.0595182009046534	0.353	0.275	1
B3gnt5	0.000896287525738272	0.0409253308493592	0.107	0.062	1
Mrpl32	0.00089632229254371	0.110936482675141	0.648	0.556	1
Mrpl54	0.000900628329828829	0.114470182860394	0.767	0.668	1
Ttc1	0.000905375155118241	0.102700317551988	0.472	0.377	1
Naa15	0.000906512890853641	0.0962504709234526	0.659	0.544	1
Gbp8	0.000907975688301733	-0.154643789929269	0.204	0.267	1
Hspa1b	0.00090971210512454	-0.389317854627557	0.081	0.128	1
Nvl	0.000912410371722239	0.0667464941243184	0.451	0.353	1
Malat1	0.000913006911337516	-0.167159998140568	1	1	1
Braf	0.00091498109976827	0.125850039635619	0.506	0.422	1
Pibf1	0.000915181828920204	0.0725778724725579	0.422	0.339	1
Ttc7	0.000916600523890688	-0.208797116552628	0.416	0.453	1
Stimate	0.000917621246833122	0.079186610733196	0.273	0.203	1
Zdhhc13	0.000918898248530556	-0.17188079865561	0.284	0.346	1
Acsl3	0.000920289847895735	0.0808432397505677	0.191	0.133	1
Mettl6	0.000924146404874133	0.0808759587349935	0.355	0.272	1
Ddrgk1	0.0009250196599713	0.0988223785920201	0.635	0.542	1
Zdhhc18	0.000927369940296884	0.0484754909811514	0.254	0.187	1
Pphln1	0.000928821363464017	0.0567828227970516	0.463	0.361	1
Zranb1	0.000929302450859298	0.0685004057070997	0.449	0.358	1
Abhd8	0.000930674189360334	0.101972178162076	0.245	0.182	1
Itpa	0.000932902378560204	0.0768495031978113	0.43	0.337	1
Prkrip1	0.000937334247077626	0.0832752640484622	0.353	0.272	1
Cby1	0.000944628986491186	0.0482413839364729	0.286	0.209	1
Mcu	0.000948634917349825	0.0799909202243373	0.158	0.106	1
Ms4a6b	0.000951693985379945	0.0755361289603136	0.155	0.103	1
Nbn	0.00095526880003635	0.0795438150478924	0.271	0.203	1
Gpam	0.000957187210214193	0.016023985403207	0.129	0.079	1
Setx	0.000957370553747337	0.0881908609826247	0.442	0.356	1
Polr2k	0.000960092680506369	0.108769036468819	0.739	0.661	1
Heca	0.000963783862804049	0.0608660260984462	0.383	0.298	1
Fkbpl	0.000964494017406562	0.0542713773097463	0.143	0.091	1
Kif16b	0.000964853305456371	0.0827915055706625	0.306	0.233	1
G2e3	0.000964866168728616	0.0846246555009977	0.276	0.204	1
mt-Co2	0.000966994387369574	-0.111061114359081	1	1	1
Rreb1	0.00096743762204739	0.154881086122025	0.569	0.48	1
Padi2	0.000973469998461461	-0.172211042612583	0.358	0.418	1
Mtx2	0.000975187016498165	0.0828529547868454	0.472	0.381	1
Tsr3	0.000978982614150879	0.035712509025825	0.351	0.263	1
Nedd1	0.000982556948582793	0.0869192093974263	0.264	0.195	1
Hmgcl	0.000983651762120426	-0.194824141253792	0.501	0.527	1
2410004B18Rik	0.00098416776105334	0.0658562176246463	0.348	0.267	1
Lemd2	0.000986057238176559	0.0542858751185452	0.31	0.233	1
Wdr77	0.000995020707729543	0.0723444993583547	0.312	0.233	1
Gm49797	0.000997148920664064	0.0764799429196892	0.171	0.115	1
Psmg2	0.000997211032535159	0.110476554124775	0.491	0.396	1
Mrps22	0.000998743532512456	0.0668143487553941	0.308	0.231	1
Calm3	0.000998750434725035	0.111166682897667	0.81	0.745	1
Sptssa	0.00100505229524382	0.108861054849511	0.786	0.707	1
Gtf3c3	0.00100644892218261	0.0580550108401087	0.246	0.178	1
Usp47	0.0010072141704102	0.112741693210958	0.509	0.424	1
Tgif2	0.00100809782452131	0.054220407280653	0.175	0.118	1
Aldh18a1	0.00101019653894957	0.0583411961341077	0.16	0.106	1
Rnf7	0.00101761830285242	0.108002406152401	0.825	0.735	1
Smim7	0.0010201346833798	0.0762666718140957	0.531	0.432	1
Cdc26	0.00102047474689604	0.116628998501534	0.757	0.678	1
Nthl1	0.00102256635591481	0.0474428646122692	0.153	0.099	1
Psd4	0.00102274766292348	0.0749619080684868	0.28	0.207	1
Ift27	0.00103062974445228	0.0873426741945018	0.417	0.335	1
Pcgf3	0.00103071282163231	0.0644894577047052	0.244	0.178	1
Wapl	0.00103346209347479	0.107876303962777	0.773	0.664	1
Iqcc	0.00103398499788237	0.0792386143782779	0.182	0.127	1
Tpm1	0.00103538094360977	0.0944513499614726	0.499	0.408	1
Pomt1	0.00103934257496825	0.0497370101428989	0.104	0.061	1
